Date,open,high,low,close,adj_close,volume
2003-12-26,92.000000,199.699997,92.000000,119.400002,80.405876,19844945
2003-12-29,124.349998,143.300003,120.099998,143.000000,96.298500,15202564
2003-12-30,145.250000,165.000000,145.250000,150.899994,101.618462,20250790
2003-12-31,152.699997,159.300003,145.100006,148.050003,99.699249,13018852
2004-01-01,152.000000,153.899994,147.199997,150.649994,101.450111,7461782
2004-01-02,151.899994,152.399994,147.050003,148.149994,99.766571,5213083
2004-01-05,148.800003,149.649994,137.100006,137.750000,92.763069,7137219
2004-01-06,138.699997,138.699997,122.150002,123.900002,83.436249,8901377
2004-01-07,125.000000,132.199997,120.000000,129.050003,86.904335,11126409
2004-01-08,131.699997,134.350006,130.500000,132.699997,89.362305,4199049
2004-01-09,135.000000,137.699997,128.100006,128.800003,86.735977,4151502
2004-01-12,129.600006,129.699997,125.050003,126.050003,84.884087,3100098
2004-01-13,126.250000,128.399994,123.000000,123.650002,83.267899,2640549
2004-01-14,124.099998,126.349998,123.099998,123.599998,83.234207,1494830
2004-01-15,124.800003,127.800003,122.500000,123.449997,83.133186,2884915
2004-01-16,123.900002,124.000000,114.199997,114.800003,77.308151,2566511
2004-01-19,115.900002,116.349998,108.099998,112.750000,75.927666,3025347
2004-01-20,113.800003,119.000000,110.500000,111.449997,75.052216,2820082
2004-01-21,112.000000,112.000000,98.150002,99.949997,67.307930,3545920
2004-01-22,100.099998,103.800003,96.699997,98.500000,66.331474,3504049
2004-01-23,100.099998,107.349998,98.500000,105.300003,70.910706,2832728
2004-01-26,null,null,null,null,null,null
2004-01-27,108.000000,110.000000,105.199997,109.400002,73.671707,1862064
2004-01-28,110.250000,110.650002,103.400002,104.500000,70.371971,1649050
2004-01-29,105.000000,105.000000,102.000000,102.699997,69.159828,1198830
2004-01-30,103.300003,103.699997,99.000000,99.699997,67.139572,1055851
2004-02-02,null,null,null,null,null,null
2004-02-03,100.699997,100.699997,90.750000,91.699997,61.752254,1619599
2004-02-04,92.000000,92.800003,88.599998,89.550003,60.304401,3351635
2004-02-05,90.000000,95.550003,89.550003,90.699997,61.078835,3912520
